,imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y,ascept_ratio
7509,4080875,paper,1,2268,4032,885,1633,1241,2129,1.93
7510,4080889,paper,1,2268,4032,617,1392,1635,2621,13.68
7511,4081011,paper,1,2268,4032,764,1331,1709,2463,11.7
7512,4081138,paper,1,2268,4032,611,1325,1622,2529,13.31
7513,4081157,can,1,2268,4032,1017,1550,1339,2271,2.54
7514,4081182,paper,1,2268,4032,665,1436,1802,2388,11.84
7515,4081243,paper,1,2268,4032,610,1532,1596,2701,12.6
7516,4081318,paper,1,2268,4032,621,1586,1796,2451,11.11
7517,4081332,paper,1,2268,4032,636,1518,1846,2410,11.8
7518,4081350,paper,1,2268,4032,639,1480,1597,2603,11.76
7519,4081359,paper,1,2268,4032,495,1606,1818,2570,13.95
7520,4081423,can,1,2272,4032,810,1830,1686,2835,9.61
7521,4081430,paper,1,2268,4032,666,1410,1670,2617,13.25
7522,4081461,paper,1,2272,4032,772,813,1305,2356,8.98
7523,4081477,paper,1,2268,4032,680,1496,1647,2655,12.26
7524,4081524,paper,1,2268,4032,582,1793,1639,2466,7.78
7525,4081539,paper,1,2268,4032,428,1748,1629,2501,9.89
7526,4081547,pack,1,2268,4032,1043,1701,1320,2545,2.56
7527,4081558,paper,1,2268,4032,583,1714,1704,2429,8.76
7528,4081570,paper,1,2268,4032,1008,1062,1329,2552,5.23
7529,4081579,paper,1,2268,4032,580,1874,1676,2580,8.46
7530,4081607,paper,1,2268,4032,504,1722,1625,2416,8.51
7531,4081778,paper,1,2268,4032,605,1430,1534,2482,10.69
7532,4081835,paper,1,2268,4032,743,1553,1531,2479,7.98
7533,4081906,paper,1,2268,4032,1084,1562,1342,2570,2.84
7534,4081929,paper,1,2268,4032,999,1622,1244,2479,2.3
7535,4081988,paper,1,2268,4032,750,1553,1770,2473,10.26
7536,4082005,can,1,2268,4032,1052,1477,1351,2507,3.37
7537,4082057,pet,1,4032,2272,1474,889,2151,1333,3.28
7538,4082134,paper,1,2268,4032,604,1425,1679,2512,12.78
7539,4082152,paper,1,2268,4032,706,1462,1669,2750,13.56
7540,4082157,glass,1,2268,4032,1032,1676,1354,2070,1.39
7541,4082166,glass,1,2268,4032,1055,1603,1421,2114,2.05
7542,4082232,paper,1,2268,4032,936,1603,1521,2432,5.3
7543,4082259,paper,1,2268,4032,756,1392,1594,2451,9.7
7544,4082351,can,1,2340,4160,998,1783,1391,2486,2.84
7545,4082367,glass,1,2268,4032,1109,1969,1408,2945,3.19
7546,4082410,pet,1,2268,4032,1005,1575,1392,2441,3.66
7547,4082492,paper,1,2268,4032,661,1446,1887,2382,12.55
7548,4082511,paper,1,4000,2250,1366,634,2444,1663,12.33
7549,4082516,can,1,2340,4160,858,1592,1277,2464,3.75
7550,4082609,can,1,2340,4160,939,1846,1248,2398,1.75
7551,4082662,can,1,2340,4160,972,1456,1264,2759,3.91
7552,4082687,can,1,2340,4160,845,1771,1398,2327,3.16
7553,4082689,paper,1,2268,4032,567,1610,1805,2164,7.5
7554,4082694,paper,1,2268,4032,561,1537,1779,2314,10.35
7555,4082708,pack,1,2268,4032,1065,1408,1231,2241,1.51
7556,4082771,paper,1,2268,4032,649,1175,1606,2451,13.35
7557,4082805,paper,1,2268,4032,1014,1629,1282,2117,1.43
7558,4082923,can,1,2268,4032,895,1770,1345,2085,1.55
7559,4083355,can,1,4032,2268,1918,1080,2293,1373,1.2
7560,4083454,paper,1,2268,4032,646,1260,1581,2548,13.17
7561,4083477,vinyl,1,2268,4032,818,1390,1661,2582,10.99
7562,4083480,pack,1,2268,4032,1046,1937,1298,2202,0.73
7563,4083552,paper,1,4032,2268,1334,511,2433,1780,15.25
7564,4083691,paper,1,2268,4032,737,1515,1537,2514,8.74
7565,4084406,pet,1,2268,4032,1032,1586,1304,2523,2.79
7566,4084514,paper,1,4032,2268,1197,598,2652,1701,17.55
7567,4084656,vinyl,1,2268,4032,621,1433,1455,2450,9.28
7568,4084776,pack,1,2268,4032,847,857,1402,2678,11.05
7569,4084812,paper,1,1836,3264,862,1224,1061,1877,2.17
7570,4084854,paper,1,1836,3264,627,1352,1223,2375,10.17
7571,4084888,pack,1,2592,4608,1083,2156,1569,2664,2.07
7572,4084902,paper,1,2268,4032,1068,1332,1364,2281,3.07
7573,4084998,paper,1,4608,2592,1692,713,2743,1717,8.83
7574,4085030,paper,1,2592,4608,1073,1552,1660,2995,7.09
7575,4085056,pack,1,2268,4032,1021,1707,1317,2322,1.99
7576,4085089,paper,1,2268,4032,608,1288,1666,2759,17.02
7577,4085117,can,1,2322,4128,1003,1712,1416,2512,3.45
7578,4085131,pack,1,2268,4032,1024,1698,1181,2025,0.56
7579,4085138,pack,1,2268,4032,885,1742,1219,2054,1.14
7580,4085145,pack,1,2268,4032,980,1738,1232,2086,0.96
7581,4085147,can,1,2592,4608,1192,1836,1544,3154,3.88
7582,4085162,pack,1,2268,4032,863,1978,1200,2218,0.88
7583,4085282,can,1,2250,4000,969,1756,1291,2231,1.7
7584,4085299,glass,1,2268,4032,734,1777,1408,1997,1.62
7585,4085303,pack,1,2268,4032,942,1893,1380,2350,2.19
7586,4085314,glass,1,2268,4032,948,1616,1175,2139,1.3
7587,4085325,glass,1,2268,4032,942,1553,1191,2076,1.42
7588,4085595,paper,1,2268,4032,510,1241,1723,2614,18.21
7589,4085633,glass,1,2340,4160,1021,1615,1346,2746,3.78
7590,4085673,can,1,2250,4000,1082,1255,1388,2406,3.91
7591,4085704,can,1,2268,4032,932,1462,1373,2262,3.86
7592,4085746,can,1,1602,2848,614,1279,1035,1471,1.77
7593,4085781,glass,1,2268,4032,882,1216,1326,2318,5.35
7594,4085842,paper,1,2268,4032,1049,1544,1323,2151,1.82
7595,4085866,glass,1,2340,4160,998,1605,1300,2759,3.58
7596,4085949,pet,1,2268,4032,1077,1670,1361,2413,2.31
7597,4086069,paper,1,2268,4032,576,1103,1607,2857,19.78
7598,4086085,pet,1,2268,4032,964,1714,1228,2416,2.03
7599,4086093,paper,1,2268,4032,562,1314,1623,2316,11.63
7600,4086164,pet,1,2268,4032,1027,1503,1379,2320,3.14
7601,4086180,glass,1,2268,4032,879,1373,1468,2498,7.25
7602,4086222,paper,1,2268,4032,750,1556,1684,2090,5.45
7603,4086238,pack,1,2268,4032,980,1899,1361,2410,2.13
7604,4086359,pet,1,2268,4032,852,1541,1191,2593,3.9
7605,4086368,pet,1,2268,4032,891,1406,1255,2415,4.02
7606,4086519,can,1,2268,4032,1027,1446,1294,2463,2.97
7607,4086565,paper,1,2268,4032,649,1561,1654,2111,6.04
7608,4086571,paper,1,1602,2848,613,922,983,1893,7.87
7609,4086910,pack,1,2322,4128,1038,1567,1355,2197,2.08
7610,4086930,pack,1,2268,4032,997,1656,1232,2123,1.2
7611,4086937,paper,1,2268,4032,976,1446,1292,2394,3.28
7612,4086957,pet,1,2988,5312,1158,2345,2150,2774,2.68
7613,4086972,pet,1,2988,5312,1058,2233,2117,2631,2.66
7614,4087114,paper,1,4032,2268,1667,990,3024,1418,6.35
7615,4087539,glass,1,2250,4000,1091,1684,1344,2503,2.3
7616,4087545,glass,1,2250,4000,895,1868,1320,2334,2.2
7617,4087677,paper,1,2268,4032,702,1329,1710,2296,10.66
7618,4087708,glass,1,2250,4000,959,1828,1291,2270,1.63
7619,4087720,vinyl,1,2268,4032,602,1603,1670,2504,10.52
7620,4087765,pet,1,2988,5312,1394,1710,1859,3159,4.25
7621,4087784,pet,1,2988,5312,1349,1664,1773,2975,3.5
7622,4088006,paper,1,1840,3264,403,1193,1470,1436,4.32
7623,4088027,paper,1,1840,3264,291,1224,1505,1512,5.82
7624,4088129,paper,1,1840,3264,675,1081,1121,1645,4.19
7625,4088381,pet,1,3184,5664,1344,2248,1986,3881,5.81
7626,4088526,pet,1,3184,5664,1300,2093,1897,3831,5.75
7627,4088644,pet,1,3184,5664,1380,1898,1941,3646,5.44
7628,4088772,can,1,2268,4032,1078,1714,1331,2611,2.48
7629,4088991,plastic,1,2268,4032,1052,1553,1219,2180,1.15
7630,4089225,can,1,2268,4032,994,1474,1311,2427,3.3
7631,4089305,pet,1,2268,4032,1017,1534,1305,2381,2.67
7632,4089388,paper,1,2322,4128,751,1625,1583,2699,9.32
7633,4089407,paper,1,2322,4128,674,1525,1438,2606,8.62
7634,4089422,paper,1,2322,4128,793,1574,1419,2564,6.47
7635,4089438,paper,1,2322,4128,797,1529,1529,2580,8.03
7636,4089439,glass,1,2268,4032,898,1512,1452,2353,5.09
7637,4089452,can,1,2268,4032,748,1482,1479,2226,5.95
7638,4089478,can,1,2988,5312,1515,2071,1847,2938,1.81
7639,4089548,can,1,2268,4032,1052,1802,1273,2350,1.32
7640,4089612,can,1,2268,4032,1027,1761,1345,2353,2.06
7641,4089629,can,1,2268,4032,1014,1666,1279,2246,1.68
7642,4089743,paper,1,2322,4128,694,1732,1751,2524,8.73
7643,4089787,can,1,2268,4032,977,1534,1389,2397,3.89
7644,4089823,pack,1,2268,4032,863,1912,1386,2397,2.77
7645,4089828,pack,1,2268,4032,923,1874,1351,2356,2.26
7646,4089875,paper,1,2268,4032,923,1679,1348,2230,2.56
7647,4090096,paper,1,2250,4000,565,859,1647,2750,22.73
7648,4090111,paper,1,2604,4624,281,1451,2290,2572,18.7
7649,4090174,paper,1,2250,4000,386,942,1720,2721,26.37
7650,4090192,paper,1,2250,4000,267,1251,2127,2209,19.8
7651,4090903,paper,1,2268,4032,599,1354,1667,2595,14.49
7652,4090926,paper,1,2268,4032,696,1068,1553,2718,15.46
7653,4090951,paper,1,2268,4032,630,1128,1632,2501,15.04
7654,4090986,can,1,2268,4032,1128,1663,1323,2621,2.04
7655,4091051,can,1,2268,4032,687,1295,1496,1827,4.71
7656,4091069,can,1,2268,4032,841,1443,1471,2158,4.93
7657,4091211,can,1,2268,4032,724,1518,1673,2155,6.61
7658,4091736,can,1,2268,4032,854,1584,1326,2205,3.21
7659,4091951,paper,1,1836,3264,763,1232,1174,1819,4.03
7660,4092059,paper,1,1836,3264,813,1142,1135,1811,3.59
7661,4092102,pack,1,2268,4032,901,1320,1455,2558,7.5
7662,4092137,paper,1,3184,5664,1327,1996,1853,3089,3.19
7663,4092209,pack,1,2268,4032,749,1442,1630,2688,12.0
7664,4092286,can,1,2268,4032,828,1326,1446,2911,10.71
7665,4092560,pack,1,2268,4032,948,1550,1320,2183,2.58
7666,4092672,pet,1,2268,4032,986,1458,1336,2284,3.16
7667,4092705,can,1,2268,4032,951,1512,1421,2715,6.18
7668,4092724,paper,1,2252,4000,918,1572,1465,2578,6.11
7669,4092881,paper,1,2268,4032,788,1767,1421,2403,4.4
7670,4092931,can,1,2268,4032,715,1421,1644,2287,8.8
7671,4092960,paper,1,4032,2268,1704,843,2630,1345,5.08
7672,4093020,paper,1,2268,4032,469,1726,1738,2456,10.13
7673,4093079,can,1,2268,4032,630,1238,1572,2224,10.16
7674,4093105,paper,1,4032,2268,1216,539,2621,1525,15.15
7675,4093138,paper,1,4032,2268,1282,570,2648,1581,15.1
7676,4093182,can,1,2268,4032,869,1125,1411,2737,9.55
7677,4093243,can,1,2268,4032,907,1131,1380,2844,8.86
7678,4093266,can,1,2268,4032,891,1197,1408,2633,8.12
7679,4093373,paper,1,2268,4032,731,1581,1521,2599,8.79
7680,4093399,pet,1,2268,4032,882,1292,1480,2599,8.55
7681,4093634,pack,1,2268,4032,728,828,1619,2955,20.72
7682,4093648,pet,1,3264,1836,923,729,2387,1094,8.92
7683,4093687,plastic,1,2268,4032,1093,1455,1348,2221,2.14
7684,4093701,plastic,1,2322,4128,1084,1725,1274,2190,0.92
7685,4093719,pack,1,2268,4032,743,1348,1503,2413,8.85
7686,4093774,pack,1,2268,4032,778,951,1474,2353,10.67
7687,4093811,pack,1,2268,4032,838,1395,1528,2633,9.34
7688,4093845,pack,1,2268,4032,835,1317,1704,2561,11.82
7689,4093904,pack,1,2268,4032,939,1496,1537,2781,8.4
7690,4093991,can,1,2268,4032,980,1647,1304,2180,1.89
7691,4094012,pack,1,2268,4032,828,977,1540,2277,10.12
7692,4094030,can,1,4128,2322,1719,1348,2432,1642,2.19
7693,4094095,pet,1,2322,4128,1093,819,1496,2212,5.86
7694,4094180,can,1,2268,4032,728,1074,1644,2296,12.24
7695,4094231,paper,1,2268,4032,409,995,2118,2865,34.95
7696,4094279,can,1,2268,4032,718,1244,1600,2388,11.03
7697,4094330,paper,1,2268,4032,753,1514,1531,2402,7.55
7698,4094410,pack,1,4032,2268,2013,1077,2344,1377,1.09
7699,4094428,paper,1,2160,3840,692,1041,1795,2536,19.88
7700,4094526,glass,1,2268,4032,1017,1635,1373,2202,2.21
7701,4094543,paper,1,2268,4032,1024,1071,1229,3068,4.48
7702,4094630,pack,1,2268,4032,951,1540,1364,1959,1.89
7703,4094752,vinyl,1,4032,2268,1424,787,2637,1581,10.53
7704,4094796,pack,1,2268,4032,1043,1710,1279,2057,0.9
7705,4094840,paper,1,1440,2560,528,994,918,1584,6.24
7706,4094855,paper,1,1440,2560,508,962,934,1604,7.42
7707,4094902,can,1,2268,4032,1043,1629,1282,2085,1.19
7708,4094914,glass,1,2268,4032,866,1373,1471,2488,7.38
7709,4094965,glass,1,2268,4032,1033,1877,1477,2325,2.18
7710,4094971,paper,1,1440,2560,443,1018,928,1624,7.97
7711,4095075,glass,1,2268,4032,999,1751,1471,2353,3.11
7712,4095077,paper,1,1440,2560,486,984,972,1646,8.73
7713,4095082,glass,1,2268,4032,901,1562,1515,2463,6.05
7714,4095125,paper,1,1440,2560,452,892,960,1588,9.59
7715,4095194,glass,1,2268,4032,951,1547,1383,1988,2.08
7716,4095241,paper,1,1440,2560,496,988,936,1628,7.64
7717,4095348,pack,1,2268,4032,580,810,1477,2236,13.99
7718,4095509,pet,1,2268,4032,731,967,1281,2712,10.5
7719,4095524,pack,1,2268,4032,797,1578,1377,2375,5.06
7720,4095629,glass,1,2268,4032,989,1534,1225,2287,1.94
7721,4095650,pet,1,2268,4032,929,1358,1373,2674,6.39
7722,4095667,pack,1,2268,4032,592,1310,1685,2611,15.55
7723,4095668,glass,1,2268,4032,942,1436,1213,2388,2.82
7724,4095691,pet,1,2268,4032,948,1131,1408,2517,6.97
7725,4095774,glass,1,2268,4032,1002,1527,1247,2422,2.4
7726,4095779,paper,1,2268,4032,624,1329,1682,2700,15.86
7727,4096007,glass,1,1440,2560,530,966,836,1578,5.08
7728,4096155,glass,1,4032,2268,1824,621,2073,1399,2.12
7729,4096207,glass,1,4032,2268,1937,750,2196,1544,2.25
7730,4096301,paper,1,2268,4032,639,1414,1654,2674,13.99
7731,4096367,can,1,1440,2560,480,1048,904,1476,4.92
7732,4096396,can,1,2268,4032,986,1610,1247,2296,1.96
7733,4096421,glass,1,2268,4032,636,1808,1591,2205,4.15
7734,4096591,can,1,2268,4032,869,1521,1197,2101,2.08
7735,4096719,can,1,2592,4608,958,2059,1647,2880,4.74
7736,4096858,can,1,2268,4032,832,1493,1455,2524,7.02
7737,4097288,can,1,2268,4032,1096,1717,1292,2407,1.48
7738,4097350,glass,1,2268,4032,801,1894,1298,2076,0.99
7739,4097354,pet,1,2620,4656,1348,1549,1652,2313,1.9
7740,4097423,pack,1,2268,4032,800,1688,1342,2476,4.67
7741,4097607,pet,1,3184,5664,1402,2027,1818,3283,2.9
7742,4097649,paper,1,2268,4032,844,1566,1395,2277,4.28
7743,4097767,pack,1,2268,4032,964,1859,1279,2142,0.97
7744,4097951,pack,1,2268,4032,989,1669,1244,2025,0.99
7745,4098349,paper,1,2268,4032,791,1534,1714,2350,8.24
7746,4098372,can,1,2268,4032,639,1125,1597,2892,18.51
7747,4098428,paper,1,2268,4032,602,1171,1564,2482,13.79
7748,4098492,paper,1,2268,4032,615,1407,1670,2640,14.22
7749,4098591,pack,1,2268,4032,973,1852,1323,2214,1.39
7750,4098837,glass,1,2268,4032,873,1591,1373,2618,5.62
7751,4098873,plastic,1,2268,4032,995,1877,1307,2086,0.71
7752,4098962,plastic,1,2268,4032,866,1383,1377,2514,6.32
7753,4099013,can,1,2268,4032,992,1580,1224,2173,1.5
7754,4099026,can,1,2268,4032,992,1677,1216,2296,1.52
7755,4099037,can,1,2268,4032,993,1662,1177,2316,1.32
7756,4099289,can,1,2268,4032,797,1389,1326,2444,6.1
7757,4099522,pack,1,2272,4032,599,1332,1613,2044,7.88
7758,4099550,vinyl,1,2268,4032,1043,1493,1399,2088,2.32
7759,4099588,pet,1,2250,4000,753,1678,1434,2450,5.84
7760,4099729,paper,1,2268,4032,1090,1767,1493,2372,2.67
7761,4099743,paper,1,2322,4128,1026,1754,1396,2361,2.34
7762,4099746,paper,1,2268,4032,803,1638,1657,2211,5.35
7763,4099756,paper,1,2268,4032,765,1588,1632,2413,7.82
7764,4099817,pet,1,2268,4032,1017,1458,1418,2555,4.81
7765,4099830,pet,1,2268,4032,973,1717,1455,2495,4.1
7766,4099983,paper,1,1836,3264,602,1298,1280,2083,8.88
7767,4100025,pack,1,2322,4128,935,1774,1232,2187,1.28
7768,4100032,paper,1,1836,3264,564,1301,1352,1933,8.31
7769,4100105,paper,1,2988,5312,897,1911,2004,3262,9.42
7770,4100108,glass,1,3264,1836,1181,722,1862,1097,4.26
7771,4100216,glass,1,2322,4128,919,1906,1187,2258,0.98
7772,4100261,glass,1,2322,4128,1000,1758,1309,2183,1.37
7773,4100289,can,1,2988,5312,1386,1892,1722,3083,2.52
7774,4100307,can,1,2268,4032,1049,1581,1266,2271,1.64
7775,4100312,can,1,2988,5312,1349,2204,1623,3046,1.45
7776,4100342,can,1,2988,5312,1320,2079,1602,3154,1.91
7777,4100726,paper,1,5312,2988,2235,1218,3606,1822,5.22
7778,4101129,paper,1,2988,5312,1245,1843,1751,2926,3.45
7779,4101186,paper,1,2268,4032,583,1748,973,2608,3.67
7780,4101224,paper,1,2268,4032,397,1707,1030,2706,6.92
7781,4101250,pet,1,2988,5312,1224,1664,1909,3167,6.49
7782,4101307,pack,1,2268,4032,898,1641,1377,2240,3.14
7783,4101386,pack,1,2268,4032,828,838,1408,2448,10.21
7784,4101613,paper,1,5312,2988,2129,1125,3718,1789,6.65
7785,4101724,paper,1,2988,5312,1262,1917,1656,3519,3.98
7786,4101773,paper,1,2988,5312,1345,1938,1648,3756,3.47
7787,4102058,pet,1,2322,4128,1003,1358,1367,2493,4.31
7788,4102104,glass,1,2988,5312,1278,1834,1656,3274,3.43
7789,4102174,can,1,2268,4032,961,1443,1329,2391,3.81
7790,4102177,can,1,2988,5312,1253,2123,1697,3378,3.51
7791,4102485,paper,1,4032,2268,1332,970,2589,1276,4.21
7792,4102504,paper,1,2250,4000,772,1587,1506,1984,3.24
7793,4102546,paper,1,2250,4000,584,966,1650,2441,17.47
7794,4102675,paper,1,2340,4160,1082,1742,1508,2408,2.91
7795,4102690,paper,1,2268,4032,958,1544,1175,2577,2.45
7796,4102698,paper,1,2268,4032,1052,1430,1298,2299,2.34
7797,4102735,pet,1,2988,5312,1174,1909,1710,3598,5.7
7798,4102920,paper,1,2988,5312,1203,1921,1805,3399,5.61
7799,4102980,paper,1,2340,4160,903,1352,1264,2766,5.24
7800,4103026,paper,1,2268,4032,450,1320,1887,2466,18.01
7801,4103306,paper,1,2268,4032,233,718,2092,2041,26.9
7802,4103327,paper,1,2268,4032,702,1613,1393,2598,7.44
7803,4103393,can,1,4160,2340,1827,1086,2259,1479,1.74
7804,4103408,can,1,2268,4032,728,1452,1543,2066,5.47
7805,4103480,paper,1,2268,4032,1137,1282,1496,2214,3.66
7806,4103952,can,1,2268,4032,828,1474,1326,2432,5.22
7807,4104341,paper,1,3184,5664,1362,2412,1756,3000,1.28
7808,4104361,paper,1,3184,5664,1459,2363,1804,3199,1.6
7809,4104385,pack,1,2268,4032,778,1515,1392,2602,7.3
7810,4104412,paper,1,3184,5664,1300,2350,1729,3261,2.17
7811,4104461,plastic,1,2322,4128,958,1719,1287,2399,2.33
7812,4104838,plastic,1,2268,4032,1005,1644,1219,2114,1.1
7813,4104998,pet,1,1836,3264,625,1170,1086,2119,7.3
7814,4105123,pack,1,2268,4032,942,1728,1260,2214,1.69
7815,4105307,pack,1,2268,4032,992,1830,1178,2192,0.74
7816,4105721,paper,1,2268,4032,958,1619,1140,2252,1.26
7817,4105818,pet,1,2268,4032,929,1487,1222,2265,2.49
7818,4105932,glass,1,2268,4032,1030,1663,1235,2230,1.27
7819,4106029,glass,1,2268,4032,910,1978,1326,2385,1.85
7820,4106262,pack,1,2322,4128,932,1467,1480,2661,6.83
7821,4106336,paper,1,2322,4128,748,1493,1600,2438,8.4
7822,4106497,glass,1,2268,4032,964,1843,1291,2391,1.96
7823,4107165,paper,1,1836,3264,905,1431,1079,1969,1.56
7824,4107843,paper,1,2268,4032,973,1578,1254,2019,1.36
7825,4108230,paper,1,4128,2322,1434,736,2438,1484,7.83
7826,4108341,paper,1,2592,4608,680,1393,2048,2689,14.84
7827,4108392,paper,1,2592,4608,792,1732,1987,2894,11.63
7828,4108636,paper,1,4032,2268,1944,986,2687,1279,2.38
7829,4109112,glass,1,2592,4608,821,2297,1811,2617,2.65
7830,4109184,glass,1,2592,4608,605,2074,1649,2563,4.27
7831,4109209,glass,1,2592,4608,619,2092,2009,2509,4.85
7832,4109233,pack,1,4608,2592,2153,1102,2786,1717,3.26
7833,4109253,pack,1,4608,2592,2106,1012,2653,1732,3.3
7834,4109349,glass,1,2592,4608,882,2113,1480,2783,3.35
7835,4109574,can,1,2268,4032,986,1836,1282,2259,1.37
7836,4109609,pet,1,2592,4608,986,1667,1361,2995,4.17
7837,4109753,glass,1,2268,4032,999,1830,1238,2271,1.15
7838,4109782,can,1,4032,2268,1912,980,2356,1288,1.5
7839,4109793,can,1,3184,5664,1251,1668,1924,3425,6.56
7840,4109801,can,1,2268,4032,999,1726,1251,2183,1.26
7841,4109844,can,1,3184,5664,1221,2584,2065,3217,2.96
7842,4109910,can,1,3184,5664,1154,2328,2101,3266,4.93
7843,4110123,pet,1,2268,4032,1084,1758,1263,2381,1.22
7844,4110174,can,1,2268,4032,1036,1771,1254,2514,1.77
7845,4110463,pack,1,2268,4032,1074,1865,1260,2293,0.87
7846,4110483,can,1,2268,4032,1033,1783,1370,2140,1.32
7847,4110486,pack,1,2268,4032,1027,1840,1238,2183,0.79
7848,4110491,can,1,2268,4032,1071,1701,1395,2041,1.2
7849,4110524,can,1,2268,4032,995,1732,1361,2120,1.55
7850,4110525,can,1,2268,4032,1030,1840,1389,2205,1.43
7851,4110644,can,1,4624,2604,2037,1000,2442,1470,1.58
7852,4110972,can,1,1602,2848,630,1192,918,1707,3.25
7853,4110993,can,1,1602,2848,538,1408,1057,1529,1.38
7854,4111589,pack,1,2268,4032,970,1736,1452,2003,1.41
7855,4111591,pack,1,2322,4128,967,1809,1371,2045,0.99
7856,4111607,pack,1,2322,4128,958,1774,1435,2032,1.28
7857,4111611,pack,1,2322,4128,1003,1725,1367,1990,1.01
7858,4111624,pack,1,4032,2268,1969,1036,2255,1540,1.58
7859,4111789,pack,1,2268,4032,986,1446,1326,2391,3.51
7860,4112144,can,1,2268,4032,1115,1714,1323,2041,0.74
7861,4112148,can,1,2322,4128,1026,1751,1232,2074,0.69
7862,4112157,vinyl,1,2268,4032,671,1355,1591,1874,5.22
7863,4112234,can,1,2268,4032,1077,1597,1307,2359,1.92
7864,4112350,paper,1,2848,1602,1306,501,2257,1182,14.19
7865,4112379,paper,1,1602,2848,418,510,1199,1631,19.19
7866,4112436,pack,1,2268,4032,1024,1685,1266,2174,1.29
7867,4112441,pack,1,2322,4128,1129,1819,1325,2228,0.84
7868,4112458,pack,1,2322,4128,1071,1893,1374,2332,1.39
7869,4112470,pack,1,2268,4032,1071,1644,1288,2003,0.85
7870,4112473,pack,1,2322,4128,1148,1925,1319,2216,0.52
7871,4112476,pack,1,2268,4032,1046,1581,1260,2032,1.06
7872,4112481,pack,1,2322,4128,1100,1841,1287,2261,0.82
7873,4112486,pack,1,2268,4032,1109,1597,1336,2073,1.18
7874,4112489,pack,1,2322,4128,1164,2009,1367,2435,0.9
7875,4112528,pet,1,1602,2848,594,1368,968,2325,7.84
7876,4112624,paper,1,2268,4032,529,1326,1742,2526,15.92
7877,4112662,pet,1,1602,2848,632,503,1061,1747,11.7
7878,4112667,can,1,2268,4032,693,1736,1748,2029,3.38
7879,4112668,can,1,2322,4128,803,1925,1729,2167,2.34
7880,4112715,pet,1,1602,2848,612,636,1104,1916,13.8
7881,4112991,pet,1,2592,4608,1030,1822,1678,2956,6.15
7882,4113075,can,1,2848,1602,817,596,1537,977,6.01
7883,4113171,paper,1,2848,1602,378,323,1942,1228,31.02
7884,4113229,pet,1,1602,2848,730,1175,1092,2132,7.59
7885,4113429,paper,1,2268,4032,595,1109,1591,2517,15.34
7886,4113469,glass,1,2592,4608,799,2318,1688,2603,2.12
7887,4113471,glass,1,2592,4608,824,2326,1764,2624,2.35
7888,4113491,pet,1,2592,4608,770,2106,1969,2606,5.02
7889,4115275,can,1,2250,4000,528,1631,1756,2234,8.23
7890,4115513,pack,1,2268,4032,989,1509,1377,2533,4.34
7891,4115580,pack,1,2268,4032,904,1871,1421,2378,2.87
7892,4115589,glass,1,2268,4032,1058,1493,1399,2202,2.64
7893,4115676,glass,1,4032,2268,1337,847,2836,1264,6.84
7894,4115692,glass,1,2268,4032,850,1449,1213,2605,4.59
7895,4115714,can,1,2268,4032,781,1405,1528,2967,12.76
7896,4115728,can,1,2268,4032,800,699,1380,2901,13.97
7897,4115738,pet,1,4032,2268,832,920,2914,1481,12.77
7898,4116446,pet,1,2268,4032,860,1225,1395,2788,9.14
7899,4116502,can,1,2268,4032,876,1742,1292,1928,0.85
7900,4116552,pet,1,2268,4032,835,1665,1355,2205,3.07
7901,4116568,pet,1,2268,4032,561,1408,1843,2482,15.06
7902,4116612,pack,1,2268,4032,734,1484,1547,2252,6.83
7903,4116627,pack,1,2268,4032,759,1597,1647,2340,7.22
7904,4116667,pack,1,2268,4032,740,1525,1521,2429,7.72
7905,4116680,pack,1,2268,4032,879,1591,1477,2473,5.77
7906,4116689,pack,1,2268,4032,696,1588,1547,2403,7.58
7907,4116950,pet,1,2988,5312,1303,2195,1801,3511,4.13
7908,4116956,paper,1,2268,4032,973,1680,1301,2627,3.4
7909,4116998,pet,1,2988,5312,1245,2390,1718,3602,3.61
7910,4117007,pet,1,2988,5312,1004,2137,1851,3648,8.06
7911,4117021,pack,1,2268,4032,869,1695,1455,2309,3.93
7912,4117033,paper,1,2268,4032,444,1395,1638,2007,7.99
7913,4117044,pack,1,2268,4032,926,1704,1389,2303,3.03
7914,4117060,pack,1,5664,3184,2505,1393,2925,1791,0.93
7915,4117153,pet,1,2268,4032,822,1184,1512,2514,10.04
